,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed,datetime,lat,long,station_id
16,5.28,,0.64,0.72,clear-day,rain,,Clear,5.28,1522915200,7.81,,,2018-04-05 01:00:00,40.44944444,115.9688889,yanqing_meo
17,2.01,0.37,-2.92,0.54,partly-cloudy-day,rain,1016.69,Partly Cloudy,5.72,1522918800,11.59,278.0,5.53,2018-04-05 02:00:00,40.44944444,115.9688889,yanqing_meo
18,3.75,0.0,0.8,0.69,clear-day,rain,,Clear,6.11,1522922400,7.81,270.0,3.13,2018-04-05 03:00:00,40.44944444,115.9688889,yanqing_meo
19,2.75,0.0,0.88,0.73,clear-night,rain,,Clear,5.28,1522926000,6.55,260.0,3.13,2018-04-05 04:00:00,40.44944444,115.9688889,yanqing_meo
20,-1.39,0.54,-4.28,0.61,partly-cloudy-night,rain,1019.5,Partly Cloudy,2.55,1522929600,9.06,299.0,4.39,2018-04-05 05:00:00,40.44944444,115.9688889,yanqing_meo
21,0.72,0.0,1.13,0.88,clear-night,rain,,Clear,2.92,1522933200,5.47,345.0,2.21,2018-04-05 06:00:00,40.44944444,115.9688889,yanqing_meo
22,2.07,0.0,-4.63,0.43,wind,rain,,Windy,7.08,1522936800,6.2,290.0,11.18,2018-04-05 07:00:00,40.44944444,115.9688889,yanqing_meo
23,-2.44,0.0,-8.22,0.44,wind,rain,1020.5,Breezy,2.8,1522940400,8.08,291.0,7.33,2018-04-05 08:00:00,40.44944444,115.9688889,yanqing_meo
0,1.64,0.0,-8.9,0.32,wind,rain,,Breezy,6.39,1522944000,8.05,296.0,9.17,2018-04-05 09:00:00,40.44944444,115.9688889,yanqing_meo
1,1.97,,-11.01,0.27,wind,rain,,Breezy,6.39,1522947600,,298.0,8.05,2018-04-05 10:00:00,40.44944444,115.9688889,yanqing_meo
2,-4.71,,-9.49,0.45,wind,snow,1020.65,Breezy,1.08,1522951200,15.26,306.0,7.46,2018-04-05 11:00:00,40.44944444,115.9688889,yanqing_meo
3,0.28,,-9.69,0.33,wind,rain,,Breezy,5.28,1522954800,,305.0,8.84,2018-04-05 12:00:00,40.44944444,115.9688889,yanqing_meo
4,1.28,,-9.74,0.33,clear-night,rain,,Clear,5.0,1522958400,,303.0,5.13,2018-04-05 13:00:00,40.44944444,115.9688889,yanqing_meo
5,-5.1,,-9.86,0.45,wind,snow,1020.73,Breezy,0.82,1522962000,15.4,310.0,7.6,2018-04-05 14:00:00,40.44944444,115.9688889,yanqing_meo
6,-0.77,,-10.22,0.32,wind,rain,,Windy,5.0,1522965600,,317.0,11.41,2018-04-05 15:00:00,40.44944444,115.9688889,yanqing_meo
7,1.5,,-10.37,0.29,wind,rain,,Breezy,6.11,1522969200,,334.0,8.39,2018-04-05 16:00:00,40.44944444,115.9688889,yanqing_meo
8,-3.61,0.78,-9.96,0.43,partly-cloudy-day,rain,1024.09,Mostly Cloudy,1.39,1522972800,15.96,323.0,5.82,2018-04-05 17:00:00,40.44944444,115.9688889,yanqing_meo
9,1.11,,-9.54,0.32,wind,rain,,Breezy,6.11,1522976400,,327.0,9.82,2018-04-05 18:00:00,40.44944444,115.9688889,yanqing_meo
10,3.15,,-9.37,0.29,wind,rain,,Breezy,7.64,1522980000,,325.0,9.72,2018-04-05 19:00:00,40.44944444,115.9688889,yanqing_meo
11,-2.55,0.81,-9.86,0.38,wind,rain,1025.93,Breezy and Mostly Cloudy,2.94,1522983600,15.53,319.0,8.15,2018-04-05 20:00:00,40.44944444,115.9688889,yanqing_meo
12,4.52,,-10.56,0.24,wind,rain,,Breezy,8.61,1522987200,,322.0,9.36,2018-04-05 21:00:00,40.44944444,115.9688889,yanqing_meo
13,5.46,,-12.08,0.21,wind,rain,,Breezy,9.44,1522990800,9.98,335.0,10.05,2018-04-05 22:00:00,40.44944444,115.9688889,yanqing_meo
14,-0.2,0.77,-7.89,0.41,partly-cloudy-day,rain,1025.89,Mostly Cloudy,4.34,1522994400,15.76,315.0,6.63,2018-04-05 23:00:00,40.44944444,115.9688889,yanqing_meo
15,10.55,,-12.77,0.18,wind,rain,,Breezy,10.55,1522998000,9.98,342.0,10.59,2018-04-06 00:00:00,40.44944444,115.9688889,yanqing_meo
16,6.21,,-12.47,0.19,wind,rain,,Breezy,9.72,1523001600,9.98,324.0,8.4,2018-04-06 01:00:00,40.44944444,115.9688889,yanqing_meo
17,-0.74,0.71,-8.66,0.39,partly-cloudy-day,rain,1026.71,Mostly Cloudy,4.22,1523005200,15.64,326.0,7.68,2018-04-06 02:00:00,40.44944444,115.9688889,yanqing_meo
18,3.12,,-8.72,0.3,wind,rain,,Breezy,7.64,1523008800,,300.0,9.83,2018-04-06 03:00:00,40.44944444,115.9688889,yanqing_meo
19,3.07,,-8.77,0.31,wind,rain,,Breezy,7.22,1523012400,,305.0,7.95,2018-04-06 04:00:00,40.44944444,115.9688889,yanqing_meo
20,-2.74,0.52,-10.26,0.4,partly-cloudy-night,rain,1028.66,Partly Cloudy,2.0,1523016000,15.32,307.0,5.65,2018-04-06 05:00:00,40.44944444,115.9688889,yanqing_meo
21,1.89,,-8.11,0.35,wind,rain,,Breezy,6.11,1523019600,,320.0,7.15,2018-04-06 06:00:00,40.44944444,115.9688889,yanqing_meo
22,1.63,,-9.68,0.33,clear-night,rain,,Clear,5.28,1523023200,,317.0,5.13,2018-04-06 07:00:00,40.44944444,115.9688889,yanqing_meo
23,-3.56,,-11.06,0.4,clear-night,rain,1027.49,Clear,1.12,1523026800,15.68,311.0,5.08,2018-04-06 08:00:00,40.44944444,115.9688889,yanqing_meo
0,-0.95,,-14.59,0.24,wind,rain,,Breezy,4.17,1523030400,,328.0,8.14,2018-04-06 09:00:00,40.44944444,115.9688889,yanqing_meo
1,-0.84,,-14.83,0.24,wind,rain,,Breezy,3.89,1523034000,,320.0,6.82,2018-04-06 10:00:00,40.44944444,115.9688889,yanqing_meo
2,-5.91,,-12.45,0.41,clear-night,snow,1026.63,Clear,-0.91,1523037600,16.09,304.0,4.77,2018-04-06 11:00:00,40.44944444,115.9688889,yanqing_meo
3,-1.73,,-15.17,0.25,clear-night,rain,,Clear,2.78,1523041200,,302.0,5.57,2018-04-06 12:00:00,40.44944444,115.9688889,yanqing_meo
4,-2.24,,-14.47,0.27,wind,rain,,Breezy,2.78,1523044800,,304.0,6.75,2018-04-06 13:00:00,40.44944444,115.9688889,yanqing_meo
5,-6.28,,-12.89,0.43,clear-night,snow,1025.69,Clear,-2.02,1523048400,16.09,306.0,3.38,2018-04-06 14:00:00,40.44944444,115.9688889,yanqing_meo
6,-2.41,,-13.17,0.3,wind,rain,,Breezy,2.78,1523052000,,320.0,7.15,2018-04-06 15:00:00,40.44944444,115.9688889,yanqing_meo
7,0.77,,-13.14,0.26,clear-day,rain,,Clear,4.72,1523055600,,330.0,5.48,2018-04-06 16:00:00,40.44944444,115.9688889,yanqing_meo
8,-2.71,0.61,-13.88,0.32,partly-cloudy-day,snow,1025.08,Mostly Cloudy,0.86,1523059200,15.92,328.0,3.29,2018-04-06 17:00:00,40.44944444,115.9688889,yanqing_meo
9,3.07,,-14.86,0.19,wind,rain,,Breezy,7.22,1523062800,,325.0,7.95,2018-04-06 18:00:00,40.44944444,115.9688889,yanqing_meo
10,5.54,,-13.71,0.19,clear-day,rain,,Clear,8.61,1523066400,,320.0,5.81,2018-04-06 19:00:00,40.44944444,115.9688889,yanqing_meo
11,2.96,0.57,-13.81,0.24,partly-cloudy-day,rain,1022.04,Partly Cloudy,4.92,1523070000,16.09,303.0,2.33,2018-04-06 20:00:00,40.44944444,115.9688889,yanqing_meo
12,10.0,,-13.58,0.17,clear-day,rain,,Clear,10.0,1523073600,,,,2018-04-06 21:00:00,40.44944444,115.9688889,yanqing_meo
13,10.0,,-14.48,0.16,clear-day,rain,,Clear,10.0,1523077200,,,,2018-04-06 22:00:00,40.44944444,115.9688889,yanqing_meo
14,7.96,0.62,-10.99,0.23,partly-cloudy-day,rain,1017.06,Mostly Cloudy,9.18,1523080800,16.09,275.0,2.35,2018-04-06 23:00:00,40.44944444,115.9688889,yanqing_meo
15,12.64,,-13.12,0.15,clear-day,rain,,Clear,12.64,1523084400,,,,2018-04-07 00:00:00,40.44944444,115.9688889,yanqing_meo
16,12.64,,-11.96,0.17,clear-day,rain,,Clear,12.64,1523088000,,180.0,4.92,2018-04-07 01:00:00,40.44944444,115.9688889,yanqing_meo
17,10.82,0.62,-9.88,0.22,partly-cloudy-day,rain,1013.17,Mostly Cloudy,10.82,1523091600,16.09,225.0,2.57,2018-04-07 02:00:00,40.44944444,115.9688889,yanqing_meo
18,10.83,,-8.67,0.24,clear-day,rain,,Clear,10.83,1523095200,,178.0,3.79,2018-04-07 03:00:00,40.44944444,115.9688889,yanqing_meo
19,8.43,,-6.83,0.31,clear-night,rain,,Clear,9.44,1523098800,,121.0,2.13,2018-04-07 04:00:00,40.44944444,115.9688889,yanqing_meo
20,6.43,0.66,-7.18,0.34,partly-cloudy-night,rain,1012.04,Mostly Cloudy,7.63,1523102400,15.92,151.0,2.01,2018-04-07 05:00:00,40.44944444,115.9688889,yanqing_meo
21,4.67,,-6.21,0.37,clear-night,rain,,Clear,7.64,1523106000,,150.0,4.92,2018-04-07 06:00:00,40.44944444,115.9688889,yanqing_meo
22,5.75,,-6.31,0.38,clear-night,rain,,Clear,7.22,1523109600,,119.0,2.23,2018-04-07 07:00:00,40.44944444,115.9688889,yanqing_meo
23,4.47,,-6.41,0.45,clear-night,rain,1011.26,Clear,4.47,1523113200,15.53,124.0,1.06,2018-04-07 08:00:00,40.44944444,115.9688889,yanqing_meo
0,-1.37,,-0.02,0.95,fog,snow,,Foggy,0.75,1522857600,2.59,162.0,1.83,2018-04-04 09:00:00,40.3775,116.86416670000001,miyun_meo
1,0.75,,0.75,1.0,fog,snow,,Foggy,0.75,1522861200,2.7,166.0,0.94,2018-04-04 10:00:00,40.3775,116.86416670000001,miyun_meo
2,-3.65,,-1.63,0.95,clear-night,snow,1023.58,Clear,-0.94,1522864800,7.89,135.0,2.07,2018-04-04 11:00:00,40.3775,116.86416670000001,miyun_meo
3,-1.73,,-0.04,0.92,clear-night,rain,,Clear,1.11,1522868400,3.67,160.0,2.53,2018-04-04 12:00:00,40.3775,116.86416670000001,miyun_meo
4,-2.93,,-0.04,0.92,clear-night,rain,,Clear,1.11,1522872000,4.2,180.0,4.02,2018-04-04 13:00:00,40.3775,116.86416670000001,miyun_meo
5,-2.62,0.0,-1.92,0.92,clear-night,snow,1021.7,Clear,-0.76,1522875600,9.88,188.0,1.5,2018-04-04 14:00:00,40.3775,116.86416670000001,miyun_meo
6,-1.24,0.0,-0.03,0.9,clear-day,rain,,Clear,1.47,1522879200,4.09,192.0,2.46,2018-04-04 15:00:00,40.3775,116.86416670000001,miyun_meo
7,-0.93,0.0,-0.03,0.85,clear-day,rain,,Clear,2.22,1522882800,4.3,180.0,3.13,2018-04-04 16:00:00,40.3775,116.86416670000001,miyun_meo
8,-1.79,0.95,-1.53,0.91,cloudy,snow,1021.28,Overcast,-0.17,1522886400,7.26,209.0,1.4,2018-04-04 17:00:00,40.3775,116.86416670000001,miyun_meo
9,-0.72,,-0.34,0.82,clear-day,rain,,Clear,2.4,1522890000,5.99,190.0,3.13,2018-04-04 18:00:00,40.3775,116.86416670000001,miyun_meo
10,-0.69,,-0.32,0.8,clear-day,rain,,Clear,2.76,1522893600,6.74,216.0,3.7,2018-04-04 19:00:00,40.3775,116.86416670000001,miyun_meo
11,-0.24,0.89,-1.23,0.82,partly-cloudy-day,rain,1019.63,Mostly Cloudy,1.53,1522897200,8.98,189.0,1.66,2018-04-04 20:00:00,40.3775,116.86416670000001,miyun_meo
12,3.5,,-0.24,0.76,clear-day,rain,,Clear,3.5,1522900800,6.74,,,2018-04-04 21:00:00,40.3775,116.86416670000001,miyun_meo
13,3.86,,-0.19,0.75,clear-day,rain,,Clear,3.86,1522904400,5.75,,,2018-04-04 22:00:00,40.3775,116.86416670000001,miyun_meo
14,3.54,0.84,-0.88,0.73,partly-cloudy-day,rain,1017.04,Mostly Cloudy,3.54,1522908000,11.01,244.0,1.31,2018-04-04 23:00:00,40.3775,116.86416670000001,miyun_meo
15,2.29,0.0,0.49,0.71,clear-day,rain,,Clear,5.36,1522911600,8.05,250.0,4.02,2018-04-05 00:00:00,40.3775,116.86416670000001,miyun_meo
16,5.36,,0.49,0.71,clear-day,rain,,Clear,5.36,1522915200,7.74,,,2018-04-05 01:00:00,40.3775,116.86416670000001,miyun_meo
17,1.92,0.51,-1.84,0.6,partly-cloudy-day,rain,1015.87,Partly Cloudy,5.22,1522918800,10.51,270.0,4.39,2018-04-05 02:00:00,40.3775,116.86416670000001,miyun_meo
18,3.75,0.0,0.73,0.68,clear-day,rain,,Clear,6.11,1522922400,7.74,270.0,3.13,2018-04-05 03:00:00,40.3775,116.86416670000001,miyun_meo
19,2.84,0.0,0.81,0.72,clear-night,rain,,Clear,5.36,1522926000,6.41,260.0,3.13,2018-04-05 04:00:00,40.3775,116.86416670000001,miyun_meo
20,-0.88,0.58,-2.78,0.67,partly-cloudy-night,rain,1017.76,Partly Cloudy,2.73,1522929600,7.58,291.0,3.93,2018-04-05 05:00:00,40.3775,116.86416670000001,miyun_meo
21,1.11,0.0,1.14,0.87,clear-night,rain,,Clear,3.12,1522933200,5.28,334.0,2.07,2018-04-05 06:00:00,40.3775,116.86416670000001,miyun_meo
22,1.8,0.0,-3.86,0.46,wind,rain,,Windy,6.88,1522936800,5.94,290.0,11.18,2018-04-05 07:00:00,40.3775,116.86416670000001,miyun_meo
23,0.12,0.0,-8.21,0.38,wind,rain,1019.94,Breezy,4.77,1522940400,7.74,294.0,7.27,2018-04-05 08:00:00,40.3775,116.86416670000001,miyun_meo
0,1.8,0.0,-8.89,0.32,wind,rain,,Breezy,6.47,1522944000,8.05,298.0,9.0,2018-04-05 09:00:00,40.3775,116.86416670000001,miyun_meo
1,2.06,,-11.01,0.27,wind,rain,,Breezy,6.47,1522947600,,300.0,8.08,2018-04-05 10:00:00,40.3775,116.86416670000001,miyun_meo
2,-3.24,,-9.39,0.43,clear-night,rain,1018.39,Clear,1.91,1522951200,15.8,308.0,6.47,2018-04-05 11:00:00,40.3775,116.86416670000001,miyun_meo
3,0.39,,-9.96,0.32,wind,rain,,Breezy,5.36,1522954800,,306.0,8.82,2018-04-05 12:00:00,40.3775,116.86416670000001,miyun_meo
4,1.25,,-10.02,0.33,clear-night,rain,,Clear,5.0,1522958400,,304.0,5.19,2018-04-05 13:00:00,40.3775,116.86416670000001,miyun_meo
5,-4.0,,-9.25,0.45,clear-night,rain,1018.38,Clear,1.29,1522962000,15.37,317.0,6.42,2018-04-05 14:00:00,40.3775,116.86416670000001,miyun_meo
6,-0.66,,-10.31,0.32,wind,rain,,Breezy,5.0,1522965600,,316.0,10.97,2018-04-05 15:00:00,40.3775,116.86416670000001,miyun_meo
7,1.47,,-10.43,0.29,wind,rain,,Breezy,6.11,1522969200,,333.0,8.5,2018-04-05 16:00:00,40.3775,116.86416670000001,miyun_meo
8,-2.99,0.88,-8.67,0.45,partly-cloudy-day,rain,1021.78,Mostly Cloudy,1.97,1522972800,15.79,335.0,6.07,2018-04-05 17:00:00,40.3775,116.86416670000001,miyun_meo
9,1.04,,-9.37,0.32,wind,rain,,Breezy,6.11,1522976400,,328.0,10.09,2018-04-05 18:00:00,40.3775,116.86416670000001,miyun_meo
10,3.1,,-9.18,0.29,wind,rain,,Breezy,7.6,1522980000,,326.0,9.71,2018-04-05 19:00:00,40.3775,116.86416670000001,miyun_meo
11,-1.38,0.88,-9.73,0.37,wind,rain,1023.87,Breezy and Mostly Cloudy,3.59,1522983600,15.95,332.0,7.19,2018-04-05 20:00:00,40.3775,116.86416670000001,miyun_meo
12,4.44,,-10.71,0.24,wind,rain,,Breezy,8.53,1522987200,,323.0,9.23,2018-04-05 21:00:00,40.3775,116.86416670000001,miyun_meo
13,5.23,,-12.13,0.21,wind,rain,,Breezy,9.28,1522990800,9.98,333.0,10.13,2018-04-05 22:00:00,40.3775,116.86416670000001,miyun_meo
14,0.89,0.81,-9.3,0.34,partly-cloudy-day,rain,1023.73,Mostly Cloudy,5.31,1522994400,15.58,329.0,7.02,2018-04-05 23:00:00,40.3775,116.86416670000001,miyun_meo
15,10.39,,-12.91,0.18,wind,rain,,Breezy,10.39,1522998000,9.98,343.0,10.42,2018-04-06 00:00:00,40.3775,116.86416670000001,miyun_meo
16,6.14,,-12.63,0.19,wind,rain,,Breezy,9.64,1523001600,9.98,326.0,8.26,2018-04-06 01:00:00,40.3775,116.86416670000001,miyun_meo
17,0.91,0.72,-9.59,0.33,partly-cloudy-day,rain,1024.44,Mostly Cloudy,5.32,1523005200,15.35,331.0,7.06,2018-04-06 02:00:00,40.3775,116.86416670000001,miyun_meo
18,3.07,,-8.73,0.3,wind,rain,,Breezy,7.6,1523008800,,300.0,9.83,2018-04-06 03:00:00,40.3775,116.86416670000001,miyun_meo
19,3.08,,-8.77,0.31,wind,rain,,Breezy,7.22,1523012400,,306.0,7.94,2018-04-06 04:00:00,40.3775,116.86416670000001,miyun_meo
20,-1.09,0.46,-9.72,0.39,partly-cloudy-night,rain,1026.42,Partly Cloudy,3.03,1523016000,16.09,313.0,4.95,2018-04-06 05:00:00,40.3775,116.86416670000001,miyun_meo
21,1.89,,-8.19,0.35,wind,rain,,Breezy,6.11,1523019600,,320.0,7.15,2018-04-06 06:00:00,40.3775,116.86416670000001,miyun_meo
22,1.7,,-9.61,0.33,clear-night,rain,,Clear,5.36,1523023200,,316.0,5.19,2018-04-06 07:00:00,40.3775,116.86416670000001,miyun_meo
23,-1.68,,-11.46,0.34,clear-night,rain,1026.62,Clear,2.77,1523026800,16.09,310.0,5.46,2018-04-06 08:00:00,40.3775,116.86416670000001,miyun_meo
0,-0.77,,-14.52,0.24,wind,rain,,Breezy,4.25,1523030400,,328.0,7.9,2018-04-06 09:00:00,40.3775,116.86416670000001,miyun_meo
1,-0.81,,-14.83,0.24,wind,rain,,Breezy,3.89,1523034000,,320.0,6.72,2018-04-06 10:00:00,40.3775,116.86416670000001,miyun_meo
2,-5.01,,-11.22,0.44,clear-night,snow,1025.08,Clear,-0.45,1523037600,16.09,310.0,4.25,2018-04-06 11:00:00,40.3775,116.86416670000001,miyun_meo
3,-1.69,,-15.27,0.25,clear-night,rain,,Clear,2.78,1523041200,,303.0,5.5,2018-04-06 12:00:00,40.3775,116.86416670000001,miyun_meo
4,-2.2,,-14.63,0.26,clear-night,rain,,Clear,2.78,1523044800,,306.0,6.63,2018-04-06 13:00:00,40.3775,116.86416670000001,miyun_meo
5,-5.87,,-11.8,0.45,clear-night,snow,1024.11,Clear,-1.34,1523048400,16.09,314.0,3.91,2018-04-06 14:00:00,40.3775,116.86416670000001,miyun_meo
6,-2.41,,-13.32,0.29,wind,rain,,Breezy,2.78,1523052000,,320.0,7.15,2018-04-06 15:00:00,40.3775,116.86416670000001,miyun_meo
7,0.59,,-13.21,0.26,clear-day,rain,,Clear,4.64,1523055600,,330.0,5.64,2018-04-06 16:00:00,40.3775,116.86416670000001,miyun_meo
8,-2.47,0.48,-13.07,0.32,partly-cloudy-day,rain,1023.91,Partly Cloudy,1.81,1523059200,16.09,337.0,4.68,2018-04-06 17:00:00,40.3775,116.86416670000001,miyun_meo
9,3.08,,-14.86,0.19,wind,rain,,Breezy,7.22,1523062800,,326.0,7.94,2018-04-06 18:00:00,40.3775,116.86416670000001,miyun_meo
10,5.44,,-13.97,0.19,clear-day,rain,,Clear,8.53,1523066400,,320.0,5.81,2018-04-06 19:00:00,40.3775,116.86416670000001,miyun_meo
11,3.13,0.52,-14.76,0.22,partly-cloudy-day,rain,1021.51,Partly Cloudy,5.29,1523070000,16.09,313.0,2.63,2018-04-06 20:00:00,40.3775,116.86416670000001,miyun_meo
12,10.0,,-13.88,0.17,clear-day,rain,,Clear,10.0,1523073600,,,,2018-04-06 21:00:00,40.3775,116.86416670000001,miyun_meo
13,10.0,,-14.64,0.16,clear-day,rain,,Clear,10.0,1523077200,,,,2018-04-06 22:00:00,40.3775,116.86416670000001,miyun_meo
14,7.91,0.52,-12.69,0.2,partly-cloudy-day,rain,1017.19,Partly Cloudy,8.9,1523080800,16.09,283.0,2.0,2018-04-06 23:00:00,40.3775,116.86416670000001,miyun_meo
15,12.6,,-13.33,0.15,clear-day,rain,,Clear,12.6,1523084400,,,,2018-04-07 00:00:00,40.3775,116.86416670000001,miyun_meo
16,12.6,,-12.27,0.16,clear-day,rain,,Clear,12.6,1523088000,,180.0,4.92,2018-04-07 01:00:00,40.3775,116.86416670000001,miyun_meo
17,10.01,0.56,-11.05,0.21,partly-cloudy-day,rain,1013.73,Partly Cloudy,10.01,1523091600,16.09,232.0,2.29,2018-04-07 02:00:00,40.3775,116.86416670000001,miyun_meo
18,10.75,,-8.97,0.24,clear-day,rain,,Clear,10.75,1523095200,,177.0,3.72,2018-04-07 03:00:00,40.3775,116.86416670000001,miyun_meo
19,8.13,,-6.73,0.32,clear-night,rain,,Clear,9.28,1523098800,,126.0,2.28,2018-04-07 04:00:00,40.3775,116.86416670000001,miyun_meo
20,5.01,0.6,-7.66,0.35,partly-cloudy-night,rain,1012.78,Mostly Cloudy,6.68,1523102400,15.69,148.0,2.36,2018-04-07 05:00:00,40.3775,116.86416670000001,miyun_meo
21,4.62,,-5.96,0.38,clear-night,rain,,Clear,7.6,1523106000,,150.0,4.92,2018-04-07 06:00:00,40.3775,116.86416670000001,miyun_meo
22,5.58,,-6.06,0.38,clear-night,rain,,Clear,7.22,1523109600,,125.0,2.44,2018-04-07 07:00:00,40.3775,116.86416670000001,miyun_meo
23,4.52,,-6.71,0.41,clear-night,rain,1010.92,Clear,5.44,1523113200,16.09,118.0,1.45,2018-04-07 08:00:00,40.3775,116.86416670000001,miyun_meo
0,-1.57,,-0.02,0.94,fog,snow,,Foggy,0.81,1522857600,2.7,161.0,2.05,2018-04-04 09:00:00,40.35777778,116.62694440000001,huairou_meo
1,0.81,,0.81,1.0,fog,snow,,Foggy,0.81,1522861200,2.85,164.0,1.08,2018-04-04 10:00:00,40.35777778,116.62694440000001,huairou_meo
2,-3.59,,-1.76,0.94,clear-night,snow,1023.58,Clear,-0.95,1522864800,8.45,135.0,2.03,2018-04-04 11:00:00,40.35777778,116.62694440000001,huairou_meo
3,-1.82,,-0.04,0.92,clear-night,snow,,Clear,1.11,1522868400,3.81,158.0,2.62,2018-04-04 12:00:00,40.35777778,116.62694440000001,huairou_meo
4,-2.93,,-0.04,0.92,clear-night,snow,,Clear,1.11,1522872000,4.25,180.0,4.02,2018-04-04 13:00:00,40.35777778,116.62694440000001,huairou_meo
5,-2.63,0.0,-2.08,0.91,clear-night,snow,1021.7,Clear,-0.83,1522875600,10.11,186.0,1.46,2018-04-04 14:00:00,40.35777778,116.62694440000001,huairou_meo
6,-1.41,0.0,-0.03,0.9,clear-day,rain,,Clear,1.41,1522879200,4.15,189.0,2.56,2018-04-04 15:00:00,40.35777778,116.62694440000001,huairou_meo
7,-0.93,0.0,-0.03,0.85,clear-day,rain,,Clear,2.22,1522882800,4.33,180.0,3.13,2018-04-04 16:00:00,40.35777778,116.62694440000001,huairou_meo
8,-0.21,0.93,-1.64,0.9,partly-cloudy-day,snow,1021.37,Mostly Cloudy,-0.21,1522886400,7.77,208.0,1.34,2018-04-04 17:00:00,40.35777778,116.62694440000001,huairou_meo
9,-0.76,,-0.29,0.83,clear-day,rain,,Clear,2.37,1522890000,5.81,190.0,3.13,2018-04-04 18:00:00,40.35777778,116.62694440000001,huairou_meo
10,-0.83,,-0.27,0.81,clear-day,rain,,Clear,2.67,1522893600,6.63,213.0,3.73,2018-04-04 19:00:00,40.35777778,116.62694440000001,huairou_meo
11,0.01,0.88,-1.37,0.8,partly-cloudy-day,rain,1019.73,Mostly Cloudy,1.73,1522897200,9.09,193.0,1.65,2018-04-04 20:00:00,40.35777778,116.62694440000001,huairou_meo
12,3.38,,-0.19,0.77,clear-day,rain,,Clear,3.38,1522900800,6.63,,,2018-04-04 21:00:00,40.35777778,116.62694440000001,huairou_meo
13,3.68,,-0.14,0.76,clear-day,rain,,Clear,3.68,1522904400,5.81,,,2018-04-04 22:00:00,40.35777778,116.62694440000001,huairou_meo
14,2.15,0.82,-1.16,0.7,partly-cloudy-day,rain,1017.32,Mostly Cloudy,3.74,1522908000,11.33,259.0,1.78,2018-04-04 23:00:00,40.35777778,116.62694440000001,huairou_meo
15,2.21,0.0,0.61,0.72,clear-day,rain,,Clear,5.3,1522911600,8.05,250.0,4.02,2018-04-05 00:00:00,40.35777778,116.62694440000001,huairou_meo
16,5.3,,0.61,0.72,clear-day,rain,,Clear,5.3,1522915200,7.79,,,2018-04-05 01:00:00,40.35777778,116.62694440000001,huairou_meo
17,1.96,0.46,-2.04,0.59,partly-cloudy-day,rain,1016.29,Partly Cloudy,5.32,1522918800,10.88,272.0,4.55,2018-04-05 02:00:00,40.35777778,116.62694440000001,huairou_meo
18,3.75,0.0,0.78,0.69,clear-day,rain,,Clear,6.11,1522922400,7.79,270.0,3.13,2018-04-05 03:00:00,40.35777778,116.62694440000001,huairou_meo
19,2.77,0.0,0.86,0.73,clear-night,rain,,Clear,5.3,1522926000,6.52,260.0,3.13,2018-04-05 04:00:00,40.35777778,116.62694440000001,huairou_meo
20,-0.92,0.56,-2.96,0.66,partly-cloudy-night,rain,1018.27,Partly Cloudy,2.7,1522929600,8.16,296.0,3.93,2018-04-05 05:00:00,40.35777778,116.62694440000001,huairou_meo
21,0.82,0.0,1.13,0.88,clear-night,rain,,Clear,2.97,1522933200,5.42,342.0,2.17,2018-04-05 06:00:00,40.35777778,116.62694440000001,huairou_meo
22,2.01,0.0,-4.43,0.44,wind,rain,,Windy,7.03,1522936800,6.13,290.0,11.18,2018-04-05 07:00:00,40.35777778,116.62694440000001,huairou_meo
23,0.27,0.0,-8.18,0.38,wind,rain,1020.14,Breezy,4.94,1522940400,7.77,293.0,7.51,2018-04-05 08:00:00,40.35777778,116.62694440000001,huairou_meo
0,1.68,0.0,-8.89,0.32,wind,rain,,Breezy,6.41,1522944000,8.05,297.0,9.13,2018-04-05 09:00:00,40.35777778,116.62694440000001,huairou_meo
1,1.99,,-11.01,0.27,wind,rain,,Breezy,6.41,1522947600,,299.0,8.06,2018-04-05 10:00:00,40.35777778,116.62694440000001,huairou_meo
2,-3.51,,-9.45,0.43,clear-night,rain,1019.12,Clear,1.75,1522951200,15.85,307.0,6.61,2018-04-05 11:00:00,40.35777778,116.62694440000001,huairou_meo
3,0.31,,-9.76,0.33,wind,rain,,Breezy,5.3,1522954800,,305.0,8.83,2018-04-05 12:00:00,40.35777778,116.62694440000001,huairou_meo
4,1.27,,-9.81,0.33,clear-night,rain,,Clear,5.0,1522958400,,303.0,5.14,2018-04-05 13:00:00,40.35777778,116.62694440000001,huairou_meo
5,-4.18,,-9.38,0.45,wind,rain,1019.06,Breezy,1.26,1522962000,15.48,317.0,6.71,2018-04-05 14:00:00,40.35777778,116.62694440000001,huairou_meo
6,-0.74,,-10.24,0.32,wind,rain,,Windy,5.0,1522965600,,317.0,11.3,2018-04-05 15:00:00,40.35777778,116.62694440000001,huairou_meo
7,1.49,,-10.39,0.29,wind,rain,,Breezy,6.11,1522969200,,334.0,8.42,2018-04-05 16:00:00,40.35777778,116.62694440000001,huairou_meo
8,-3.03,0.86,-8.95,0.44,partly-cloudy-day,rain,1022.35,Mostly Cloudy,1.88,1522972800,15.85,335.0,5.93,2018-04-05 17:00:00,40.35777778,116.62694440000001,huairou_meo
