apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,ozone,precipIntensity,precipProbability,precipType,pressure,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
15.24,0.55,2018-04-07 07:00:00,10.0,0.71,partly-cloudy-day,51.544219,-0.175284,,,,rain,1004.4,CD1,Partly Cloudy,15.24,1523109600,,7.74,187,,14.19
15.05,0.75,2018-04-07 08:00:00,10.08,0.72,partly-cloudy-day,51.544219,-0.175284,,,,rain,1004.52,CD1,Mostly Cloudy,15.05,1523113200,,7.66,190,,11.68
14.99,0.23,2018-04-07 09:00:00,9.56,0.7,clear-day,51.544219,-0.175284,,,,rain,1005.02,CD1,Clear,14.99,1523116800,,7.45,190,,11.41
13.89,0.16,2018-04-07 10:00:00,9.19,0.73,clear-day,51.544219,-0.175284,,,,rain,1005.33,CD1,Clear,13.89,1523120400,,7.07,195,,9.82
12.74,0.16,2018-04-07 11:00:00,8.88,0.77,clear-day,51.544219,-0.175284,,,,rain,1006.15,CD1,Clear,12.74,1523124000,,6.78,191,,10.16
11.81,0.2,2018-04-07 12:00:00,8.59,0.81,clear-night,51.544219,-0.175284,,,,rain,1006.81,CD1,Clear,11.81,1523127600,,6.5,195,,9.14
11.34,0.0,2018-04-07 13:00:00,8.4,0.82,clear-night,51.544219,-0.175284,,,,rain,1007.65,CD1,Clear,11.34,1523131200,,6.35,201,,8.41
10.82,0.0,2018-04-07 14:00:00,8.37,0.85,clear-night,51.544219,-0.175284,,,,rain,1007.83,CD1,Clear,10.82,1523134800,,5.78,216,,5.81
10.38,0.0,2018-04-07 15:00:00,8.32,0.87,clear-night,51.544219,-0.175284,,,,rain,1007.76,CD1,Clear,10.38,1523138400,,5.37,216,,4.73
9.34,0.0,2018-04-07 16:00:00,8.21,0.89,clear-night,51.544219,-0.175284,,,,rain,1007.97,CD1,Clear,9.97,1523142000,,5.15,208,,3.97
8.96,0.0,2018-04-07 17:00:00,8.11,0.9,clear-night,51.544219,-0.175284,,,,rain,1007.85,CD1,Clear,9.66,1523145600,,4.42,213,,4.05
9.31,0.0,2018-04-07 18:00:00,8.03,0.92,clear-night,51.544219,-0.175284,,,,rain,1007.48,CD1,Clear,9.31,1523149200,,3.9,218,,2.25
9.2,0.0,2018-04-07 19:00:00,7.99,0.92,clear-night,51.544219,-0.175284,,,,rain,1007.14,CD1,Clear,9.2,1523152800,,3.6,219,,1.9
9.17,0.0,2018-04-07 20:00:00,8.0,0.92,clear-night,51.544219,-0.175284,,,,rain,1007.17,CD1,Clear,9.17,1523156400,,3.27,195,,1.46
9.09,0.0,2018-04-07 21:00:00,8.12,0.94,clear-night,51.544219,-0.175284,,,,rain,1007.42,CD1,Clear,9.09,1523160000,,2.28,188,,2.2
8.88,,2018-04-07 22:00:00,8.35,0.96,clear-night,51.544219,-0.175284,,,,rain,1007.45,CD1,Clear,8.88,1523163600,,2.15,216,,1.22
8.91,0.49,2018-04-07 23:00:00,8.51,0.97,partly-cloudy-day,51.544219,-0.175284,,,,rain,1007.31,CD1,Partly Cloudy,8.91,1523167200,,2.03,159,,1.4
9.12,1.0,2018-04-08 00:00:00,8.61,0.97,cloudy,51.544219,-0.175284,,,,rain,1007.54,CD1,Overcast,9.12,1523170800,,2.43,174,,1.66
9.27,1.0,2018-04-08 01:00:00,8.75,0.97,cloudy,51.544219,-0.175284,,,,rain,1007.7,CD1,Overcast,9.27,1523174400,,2.26,142,,1.49
9.47,1.0,2018-04-08 02:00:00,9.0,0.97,cloudy,51.544219,-0.175284,,,,rain,1007.62,CD1,Overcast,9.47,1523178000,,2.5,82,,1.48
9.84,1.0,2018-04-08 03:00:00,9.13,0.95,cloudy,51.544219,-0.175284,,,,rain,1007.62,CD1,Overcast,9.84,1523181600,,2.56,59,,0.69
10.21,1.0,2018-04-08 04:00:00,9.03,0.92,cloudy,51.544219,-0.175284,,,,rain,1007.68,CD1,Overcast,10.21,1523185200,,3.94,333,,1.36
10.35,1.0,2018-04-08 05:00:00,9.23,0.93,cloudy,51.544219,-0.175284,,,,rain,1007.51,CD1,Overcast,10.35,1523188800,,3.47,322,,2.15
10.57,1.0,2018-04-08 06:00:00,9.32,0.92,cloudy,51.544219,-0.175284,,,,rain,1007.55,CD1,Overcast,10.57,1523192400,,5.02,340,,2.65
10.99,1.0,2018-04-08 07:00:00,9.69,0.92,cloudy,51.544219,-0.175284,,,,rain,1007.46,CD1,Overcast,10.99,1523196000,,5.25,9,,4.02
11.17,1.0,2018-04-08 08:00:00,9.81,0.91,cloudy,51.544219,-0.175284,,,,rain,1007.77,CD1,Overcast,11.17,1523199600,,5.22,33,,4.2
11.21,1.0,2018-04-08 09:00:00,9.73,0.91,cloudy,51.544219,-0.175284,,,,rain,1007.92,CD1,Overcast,11.21,1523203200,,5.08,23,,4.42
11.2,1.0,2018-04-08 10:00:00,9.82,0.91,cloudy,51.544219,-0.175284,,,,rain,1008.03,CD1,Overcast,11.2,1523206800,,5.33,26,,4.96
10.92,0.49,2018-04-08 11:00:00,9.51,0.91,partly-cloudy-day,51.544219,-0.175284,,,,rain,1008.47,CD1,Partly Cloudy,10.92,1523210400,,4.3,25,,3.79
10.83,0.0,2018-04-08 12:00:00,9.49,0.91,clear-night,51.544219,-0.175284,,,,rain,1009.12,CD1,Clear,10.83,1523214000,,3.3,20,,4.78
10.29,,2018-04-08 13:00:00,9.36,0.94,clear-night,51.544219,-0.175284,,,,rain,1009.65,CD1,Clear,10.29,1523217600,,2.64,17,,5.66
10.03,0.0,2018-04-08 14:00:00,9.26,0.95,clear-night,51.544219,-0.175284,,,,rain,1009.91,CD1,Clear,10.03,1523221200,,2.24,19,,6.0
8.7,,2018-04-08 15:00:00,9.04,0.95,clear-night,51.544219,-0.175284,,,,rain,1009.94,CD1,Clear,9.86,1523224800,,2.33,21,,5.43
8.16,,2018-04-08 16:00:00,8.75,0.95,clear-night,51.544219,-0.175284,,,,rain,1009.9,CD1,Clear,9.51,1523228400,,2.39,24,,5.84
8.0,,2018-04-08 17:00:00,8.68,0.96,clear-night,51.544219,-0.175284,,,,rain,1009.94,CD1,Clear,9.29,1523232000,,2.06,19,,5.56
7.76,,2018-04-08 18:00:00,8.31,0.94,fog,51.544219,-0.175284,,,,rain,1009.95,CD1,Foggy,9.17,1523235600,,1.89,24,,5.86
7.55,,2018-04-08 19:00:00,8.26,0.95,fog,51.544219,-0.175284,,,,rain,1009.74,CD1,Foggy,8.98,1523239200,,1.71,27,,5.81
7.54,,2018-04-08 20:00:00,8.12,0.95,fog,51.544219,-0.175284,,,,rain,1009.57,CD1,Foggy,8.89,1523242800,,1.33,32,,5.5
7.05,,2018-04-08 21:00:00,7.81,0.95,fog,51.544219,-0.175284,,,,rain,1009.5,CD1,Foggy,8.55,1523246400,,1.29,24,,5.77
6.26,,2018-04-08 22:00:00,7.42,0.96,fog,51.544219,-0.175284,,,,rain,1009.35,CD1,Foggy,7.98,1523250000,,1.5,21,,6.15
6.46,1.0,2018-04-08 23:00:00,7.64,0.96,fog,51.544219,-0.175284,,,,rain,1009.2,CD1,Foggy,8.24,1523253600,,1.85,30,,6.5
6.54,1.0,2018-04-09 00:00:00,7.64,0.96,fog,51.544219,-0.175284,,,,rain,1009.33,CD1,Foggy,8.24,1523257200,,1.94,31,,6.21
6.36,1.0,2018-04-09 01:00:00,7.71,0.97,cloudy,51.544219,-0.175284,,,,rain,1008.92,CD1,Overcast,8.17,1523260800,,2.29,37,,6.55
6.39,1.0,2018-04-09 02:00:00,7.67,0.95,cloudy,51.544219,-0.175284,,,,rain,1008.72,CD1,Overcast,8.37,1523264400,,2.42,53,,7.29
6.28,1.0,2018-04-09 03:00:00,7.75,0.95,cloudy,51.544219,-0.175284,,,,rain,1008.39,CD1,Overcast,8.44,1523268000,,2.4,62,,8.1
6.62,1.0,2018-04-09 04:00:00,8.05,0.96,cloudy,51.544219,-0.175284,,,,rain,1007.97,CD1,Overcast,8.67,1523271600,,2.36,70,,7.82
6.53,1.0,2018-04-09 05:00:00,8.11,0.96,cloudy,51.544219,-0.175284,,,,rain,1007.19,CD1,Overcast,8.7,1523275200,,2.47,72,,8.4
6.87,1.0,2018-04-09 06:00:00,8.24,0.95,fog,51.544219,-0.175284,,,,rain,1006.56,CD1,Foggy,8.96,1523278800,,1.93,83,,8.3
6.77,1.0,2018-04-09 07:00:00,8.41,0.97,fog,51.544219,-0.175284,,,,rain,1005.88,CD1,Foggy,8.89,1523282400,,1.68,93,,8.34
7.07,1.0,2018-04-09 08:00:00,8.37,0.95,fog,51.544219,-0.175284,,,,rain,1005.15,CD1,Foggy,9.13,1523286000,,1.62,94,,8.32
6.67,1.0,2018-04-09 09:00:00,8.35,0.97,fog,51.544219,-0.175284,,,,rain,1004.37,CD1,Foggy,8.88,1523289600,,1.36,95,,8.74
6.52,1.0,2018-04-09 10:00:00,8.39,0.97,fog,51.544219,-0.175284,,,,rain,1003.85,CD1,Foggy,8.81,1523293200,,1.32,95,,9.02
6.67,1.0,2018-04-09 11:00:00,8.36,0.97,fog,51.544219,-0.175284,,,,rain,1003.44,CD1,Foggy,8.78,1523296800,,1.24,99,,8.2
6.45,1.0,2018-04-09 12:00:00,8.28,0.97,fog,51.544219,-0.175284,,,,rain,1002.99,CD1,Foggy,8.66,1523300400,,1.33,94,,8.51
6.6,1.0,2018-04-09 13:00:00,8.31,0.98,fog,51.544219,-0.175284,,,,rain,1002.61,CD1,Foggy,8.61,1523304000,,1.67,95,,7.63
6.6,1.0,2018-04-09 14:00:00,8.19,0.98,fog,51.544219,-0.175284,,,,rain,1002.23,CD1,Foggy,8.54,1523307600,,1.72,95,,7.33
6.71,1.0,2018-04-09 15:00:00,8.22,0.98,fog,51.544219,-0.175284,,,,rain,1001.68,CD1,Foggy,8.57,1523311200,,1.81,90,,7.01
6.31,,2018-04-09 16:00:00,8.03,0.98,fog,51.544219,-0.175284,,,,rain,1001.37,CD1,Foggy,8.34,1523314800,,1.87,92,,7.49
6.48,,2018-04-09 17:00:00,7.87,0.97,fog,51.544219,-0.175284,,,,rain,1000.9,CD1,Foggy,8.34,1523318400,,1.97,85,,6.86
6.49,,2018-04-09 18:00:00,8.03,0.99,fog,51.544219,-0.175284,,,,rain,1000.34,CD1,Foggy,8.12,1523322000,,1.9,72,,5.91
6.71,,2018-04-09 19:00:00,7.85,0.97,fog,51.544219,-0.175284,,,,rain,999.84,CD1,Foggy,8.27,1523325600,,1.99,66,,5.77
7.38,,2018-04-09 20:00:00,7.97,0.97,clear-night,51.544219,-0.175284,,,,rain,999.32,CD1,Clear,8.36,1523329200,,2.26,61,,4.24
6.93,,2018-04-09 21:00:00,7.93,0.97,clear-night,51.544219,-0.175284,,,,rain,998.95,CD1,Clear,8.36,1523332800,,2.41,53,,5.45
6.26,,2018-04-09 22:00:00,7.48,0.97,clear-night,51.544219,-0.175284,,,,rain,998.7,CD1,Clear,7.86,1523336400,,2.79,62,,5.67
6.33,1.0,2018-04-09 23:00:00,7.69,0.97,cloudy,51.544219,-0.175284,,,,rain,998.93,CD1,Overcast,8.21,1523340000,,2.96,69,,6.84
6.06,1.0,2018-04-10 00:00:00,7.53,0.97,cloudy,51.544219,-0.175284,,,,rain,999.26,CD1,Overcast,8.02,1523343600,,2.32,65,,6.96
6.54,1.0,2018-04-10 01:00:00,7.69,0.96,cloudy,51.544219,-0.175284,,,,rain,999.67,CD1,Overcast,8.3,1523347200,,2.59,69,,6.45
6.68,1.0,2018-04-10 02:00:00,7.84,0.95,cloudy,51.544219,-0.175284,,,,rain,1000.25,CD1,Overcast,8.53,1523350800,,2.63,73,,6.93
7.2,1.0,2018-04-10 03:00:00,8.01,0.93,cloudy,51.544219,-0.175284,,,,rain,1000.91,CD1,Overcast,9.09,1523354400,,2.3,76,,7.58
10.04,1.0,2018-04-10 04:00:00,8.54,0.9,cloudy,51.544219,-0.175284,,,,rain,1001.57,CD1,Overcast,10.04,1523358000,,3.01,81,,7.05
11.05,1.0,2018-04-10 05:00:00,9.26,0.89,cloudy,51.544219,-0.175284,,,,rain,1001.87,CD1,Overcast,11.05,1523361600,,3.97,75,,5.03
12.31,0.75,2018-04-10 06:00:00,10.02,0.86,partly-cloudy-day,51.544219,-0.175284,,,,rain,1001.94,CD1,Mostly Cloudy,12.31,1523365200,,4.92,62,,7.11
12.65,0.75,2018-04-10 07:00:00,9.73,0.82,partly-cloudy-day,51.544219,-0.175284,,,,rain,1002.17,CD1,Mostly Cloudy,12.65,1523368800,,5.6,63,,8.92
12.88,0.75,2018-04-10 08:00:00,9.97,0.82,partly-cloudy-day,51.544219,-0.175284,,,,rain,1002.35,CD1,Mostly Cloudy,12.88,1523372400,,5.44,65,,10.35
12.97,0.75,2018-04-10 09:00:00,10.19,0.83,partly-cloudy-day,51.544219,-0.175284,,,,rain,1002.96,CD1,Mostly Cloudy,12.97,1523376000,,4.92,62,,9.42
12.82,0.55,2018-04-10 10:00:00,10.34,0.85,partly-cloudy-day,51.544219,-0.175284,,,,rain,1003.33,CD1,Partly Cloudy,12.82,1523379600,,4.47,61,,9.62
12.67,0.24,2018-04-10 11:00:00,10.38,0.86,clear-day,51.544219,-0.175284,,,,rain,1003.85,CD1,Clear,12.67,1523383200,,3.91,61,,7.51
11.99,0.21,2018-04-10 12:00:00,10.17,0.89,clear-night,51.544219,-0.175284,,,,rain,1004.47,CD1,Clear,11.99,1523386800,,3.19,54,,6.21
11.64,0.0,2018-04-10 13:00:00,9.94,0.89,clear-night,51.544219,-0.175284,,,,rain,1005.17,CD1,Clear,11.64,1523390400,,2.62,48,,5.37
11.52,0.0,2018-04-10 14:00:00,9.93,0.9,clear-night,51.544219,-0.175284,,,,rain,1005.58,CD1,Clear,11.52,1523394000,,2.48,59,,5.91
11.2,0.0,2018-04-10 15:00:00,9.89,0.92,fog,51.544219,-0.175284,,,,rain,1005.85,CD1,Foggy,11.2,1523397600,,1.99,63,,5.75
10.83,0.0,2018-04-10 16:00:00,9.83,0.94,fog,51.544219,-0.175284,,,,rain,1006.16,CD1,Foggy,10.83,1523401200,,1.66,57,,5.44
10.62,0.0,2018-04-10 17:00:00,9.62,0.94,fog,51.544219,-0.175284,,,,rain,1005.9,CD1,Foggy,10.62,1523404800,,1.25,29,,4.76
10.33,,2018-04-10 18:00:00,9.31,0.93,fog,51.544219,-0.175284,,,,rain,1005.76,CD1,Foggy,10.33,1523408400,,1.01,21,,6.74
8.68,,2018-04-10 19:00:00,9.18,0.95,fog,51.544219,-0.175284,,,,rain,1005.92,CD1,Foggy,10.0,1523412000,,0.74,29,,6.1
8.26,,2018-04-10 20:00:00,8.92,0.97,fog,51.544219,-0.175284,,,,rain,1006.23,CD1,Foggy,9.44,1523415600,,0.75,41,,5.31
8.71,,2018-04-10 21:00:00,8.8,0.97,fog,51.544219,-0.175284,,,,rain,1006.08,CD1,Foggy,9.32,1523419200,,0.72,27,,3.73
7.66,1.0,2018-04-10 22:00:00,8.67,0.98,fog,51.544219,-0.175284,,,,rain,1006.01,CD1,Foggy,9.0,1523422800,,0.66,12,,5.53
6.26,1.0,2018-04-10 23:00:00,7.96,0.98,fog,51.544219,-0.175284,,,,rain,1006.45,CD1,Foggy,8.32,1523426400,,0.99,23,,7.6
5.69,1.0,2018-04-11 00:00:00,7.24,0.96,fog,51.544219,-0.175284,,,,rain,1006.72,CD1,Foggy,7.86,1523430000,,1.41,23,,7.62
4.86,1.0,2018-04-11 01:00:00,6.83,0.96,fog,51.544219,-0.175284,,,,rain,1007.11,CD1,Foggy,7.46,1523433600,,1.62,30,,9.04
5.24,1.0,2018-04-11 02:00:00,6.86,0.96,fog,51.544219,-0.175284,,,,rain,1007.63,CD1,Foggy,7.52,1523437200,,1.72,33,,7.77
5.67,1.0,2018-04-11 03:00:00,6.96,0.95,fog,51.544219,-0.175284,,,,rain,1007.89,CD1,Foggy,7.71,1523440800,,1.93,42,,6.99
6.24,1.0,2018-04-11 04:00:00,7.05,0.92,cloudy,51.544219,-0.175284,,,,rain,1008.03,CD1,Overcast,8.28,1523444400,,3.29,35,,7.48
6.85,,2018-04-11 05:00:00,7.17,0.89,clear-day,51.544219,-0.175284,,,,rain,1008.1,CD1,Clear,8.89,1523448000,,4.4,30,,8.0
7.65,1.0,2018-04-11 06:00:00,7.63,0.89,cloudy,51.544219,-0.175284,,,,rain,1007.72,CD1,Overcast,9.32,1523451600,,2.66,47,,6.89
8.09,1.0,2018-04-11 07:00:00,7.71,0.89,cloudy,51.544219,-0.175284,,,,rain,1007.47,CD1,Overcast,9.45,1523455200,,2.88,35,,5.87
8.49,,2018-04-11 08:00:00,7.81,0.87,clear-day,51.544219,-0.175284,,,,rain,1007.08,CD1,Clear,9.84,1523458800,,3.26,38,,6.11
8.02,1.0,2018-04-11 09:00:00,7.8,0.88,cloudy,51.544219,-0.175284,,,,rain,1006.84,CD1,Overcast,9.66,1523462400,,2.87,25,,7.03
7.63,1.0,2018-04-11 10:00:00,7.84,0.9,cloudy,51.544219,-0.175284,,,,rain,1006.63,CD1,Overcast,9.47,1523466000,,2.37,28,,7.68
7.49,1.0,2018-04-11 11:00:00,7.87,0.9,cloudy,51.544219,-0.175284,,,,rain,1006.32,CD1,Overcast,9.37,1523469600,,2.33,24,,7.77
7.23,,2018-04-11 12:00:00,7.79,0.92,fog,51.544219,-0.175284,,,,rain,1006.71,CD1,Foggy,9.04,1523473200,,1.73,42,,7.17
7.44,,2018-04-11 13:00:00,8.05,0.94,fog,51.544219,-0.175284,,,,rain,1007.02,CD1,Foggy,8.97,1523476800,,1.55,53,,6.09
7.45,,2018-04-11 14:00:00,8.12,0.96,fog,51.544219,-0.175284,,,,rain,1006.67,CD1,Foggy,8.79,1523480400,,1.2,30,,5.43
7.46,,2018-04-11 15:00:00,8.24,0.96,fog,51.544219,-0.175284,,,,rain,1006.4,CD1,Foggy,8.84,1523484000,,0.91,21,,5.55
7.47,,2018-04-11 16:00:00,8.46,0.98,fog,51.544219,-0.175284,,,,rain,1006.31,CD1,Foggy,8.81,1523487600,,0.93,32,,5.4
7.33,,2018-04-11 17:00:00,8.34,0.96,fog,51.544219,-0.175284,,,,rain,1005.87,CD1,Foggy,8.87,1523491200,,0.66,17,,6.1
6.82,,2018-04-11 18:00:00,8.06,0.96,fog,51.544219,-0.175284,,,,rain,1005.54,CD1,Foggy,8.59,1523494800,,0.8,21,,6.75
6.51,,2018-04-11 19:00:00,7.79,0.96,fog,51.544219,-0.175284,,,,rain,1005.11,CD1,Foggy,8.32,1523498400,,0.82,14,,6.68
5.92,,2018-04-11 20:00:00,7.52,0.97,fog,51.544219,-0.175284,,,,rain,1004.78,CD1,Foggy,8.02,1523502000,,0.71,17,,7.5
5.48,,2018-04-11 21:00:00,7.03,0.97,fog,51.544219,-0.175284,,,,rain,1004.6,CD1,Foggy,7.54,1523505600,,0.83,10,,6.96
4.98,,2018-04-11 22:00:00,6.85,0.98,fog,51.544219,-0.175284,,,,rain,1004.39,CD1,Foggy,7.21,1523509200,,0.62,8,,7.36
5.0,1.0,2018-04-11 23:00:00,6.75,0.97,fog,51.544219,-0.175284,,,,rain,1004.33,CD1,Foggy,7.21,1523512800,,0.68,7,,7.25
5.14,1.0,2018-04-12 00:00:00,6.78,0.97,fog,51.544219,-0.175284,,,,rain,1004.29,CD1,Foggy,7.18,1523516400,,0.91,9,,6.63
5.01,1.0,2018-04-12 01:00:00,6.91,0.98,fog,51.544219,-0.175284,,,,rain,1004.26,CD1,Foggy,7.27,1523520000,,0.98,7,,7.49
5.13,1.0,2018-04-12 02:00:00,6.99,0.97,fog,51.544219,-0.175284,,,,rain,1004.3,CD1,Foggy,7.43,1523523600,,1.26,11,,7.78
5.48,1.0,2018-04-12 03:00:00,7.11,0.95,fog,51.544219,-0.175284,,,,rain,1004.06,CD1,Foggy,7.85,1523527200,,1.17,23,,8.41
